segment,hydro_scenario,degradation_scenario,time_yr,element,x_mid_m,is_node_zone,q_effective_N_m,deflection_mm,sigma_bending_MPa,tau_shear_MPa,failure_index,failure_mode,E_L_GPa,sigma_t_ult_MPa,tau_ult_MPa,sed_fill_pct,veg_factor,deg_factor,defl_span_ratio,wall_thickness_mm
INF,median,baseline,9.0,13,0.705,False,46.8041,0.4032,0.636974,0.021414,5e-05,bending,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,14,0.775,False,46.8041,0.4004,0.660147,0.001974,4e-05,bending,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,15,0.845,False,46.8041,0.3885,0.630728,0.025362,5.5e-05,bending,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,16,0.885,True,46.8041,0.3861,1.092748,0.049445,0.000279,shear,6.993,104.8947,3.7879,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,17,0.895,True,46.8041,0.3835,1.081464,0.050393,0.000283,shear,6.993,104.8947,3.7879,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,18,0.935,False,46.8041,0.3608,0.574309,0.030104,5.7e-05,bending,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,19,1.005,False,46.8041,0.3303,0.523759,0.033792,5.9e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,20,1.075,False,46.8041,0.2929,0.467373,0.03748,6.1e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,21,1.145,False,46.8041,0.2494,0.405152,0.041168,6.5e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,22,1.185,True,46.8041,0.2427,0.660986,0.077896,0.000463,shear,6.993,104.8947,3.7879,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,23,1.195,True,46.8041,0.236,0.643271,0.078844,0.000471,shear,6.993,104.8947,3.7879,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,24,1.2375,False,46.8041,0.1822,0.313943,0.046042,7.1e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,25,1.3125,False,46.8041,0.124,0.232539,0.049993,7.9e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,26,1.3875,False,46.8041,0.0628,0.144436,0.053945,8.8e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.0,27,1.4625,False,46.8041,0.0,0.049634,0.057896,9.9e-05,shear,6.993,104.8947,5.8275,100.0,1.0,0.5827,0.000269,6.0
INF,median,baseline,9.5,0,0.035,False,45.8768,0.0636,0.048086,0.060761,0.000116,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,1,0.105,False,45.8768,0.1258,0.140161,0.056836,0.000103,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,2,0.175,False,45.8768,0.1853,0.226091,0.052912,9.2e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,3,0.245,False,45.8768,0.241,0.305875,0.048987,8.4e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,4,0.285,True,45.8768,0.2486,0.628122,0.08414,0.000562,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,5,0.295,True,45.8768,0.2561,0.646832,0.083131,0.000552,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,6,0.335,False,45.8768,0.3052,0.399423,0.043941,7.6e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,7,0.405,False,45.8768,0.3481,0.46516,0.040017,7.1e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,8,0.475,False,45.8768,0.3839,0.524751,0.036092,6.7e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,9,0.545,False,45.8768,0.4116,0.578196,0.032167,6.5e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,10,0.585,True,45.8768,0.4149,1.091209,0.053865,0.00033,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,11,0.595,True,45.8768,0.418,1.103146,0.052855,0.000324,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,12,0.635,False,45.8768,0.4345,0.63788,0.027121,6.2e-05,bending,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,13,0.705,False,45.8768,0.4414,0.677278,0.023197,6.1e-05,bending,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,14,0.775,False,45.8768,0.4384,0.702157,0.002115,4.8e-05,bending,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,15,0.845,False,45.8768,0.4254,0.670655,0.027426,6.7e-05,bending,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,16,0.885,True,45.8768,0.4227,1.161651,0.053403,0.000341,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,17,0.895,True,45.8768,0.4199,1.149591,0.054413,0.000347,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,18,0.935,False,45.8768,0.395,0.610358,0.032472,6.9e-05,bending,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,19,1.005,False,45.8768,0.3616,0.556436,0.036397,7.1e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,20,1.075,False,45.8768,0.3207,0.496368,0.040321,7.5e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,21,1.145,False,45.8768,0.273,0.430155,0.044246,7.9e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,22,1.185,True,45.8768,0.2657,0.701659,0.083679,0.000566,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,23,1.195,True,45.8768,0.2583,0.682827,0.084688,0.000576,shear,6.7863,101.7946,3.6759,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,24,1.2375,False,45.8768,0.1994,0.333195,0.049432,8.7e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,25,1.3125,False,45.8768,0.1357,0.246731,0.053637,9.6e-05,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,26,1.3875,False,45.8768,0.0687,0.153212,0.057842,0.000107,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,9.5,27,1.4625,False,45.8768,0.0,0.052639,0.062047,0.000121,shear,6.7863,101.7946,5.6553,100.0,1.0,0.5655,0.000294,5.5
INF,median,baseline,10.0,0,0.035,False,44.9389,0.0701,0.05139,0.065616,0.000143,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,1,0.105,False,44.9389,0.1388,0.149821,0.061407,0.000127,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,2,0.175,False,44.9389,0.2045,0.24173,0.057199,0.000115,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,3,0.245,False,44.9389,0.266,0.327117,0.052991,0.000104,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,4,0.285,True,44.9389,0.2743,0.671845,0.091055,0.000698,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,5,0.295,True,44.9389,0.2826,0.691885,0.089973,0.000685,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,6,0.335,False,44.9389,0.3368,0.427316,0.04758,9.4e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,7,0.405,False,44.9389,0.3842,0.497796,0.043372,8.8e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,8,0.475,False,44.9389,0.4237,0.561753,0.039163,8.3e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,9,0.545,False,44.9389,0.4543,0.619188,0.034955,8e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,10,0.585,True,44.9389,0.4579,1.168822,0.058591,0.00041,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,11,0.595,True,44.9389,0.4614,1.181675,0.057509,0.000403,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,12,0.635,False,44.9389,0.4795,0.683449,0.029544,7.7e-05,bending,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,13,0.705,False,44.9389,0.4872,0.725977,0.025336,7.5e-05,bending,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,14,0.775,False,44.9389,0.4839,0.752912,0.002283,5.8e-05,bending,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,15,0.845,False,44.9389,0.4695,0.718899,0.029903,8.3e-05,bending,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,16,0.885,True,44.9389,0.4666,1.244913,0.058154,0.000425,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,17,0.895,True,44.9389,0.4635,1.231918,0.059236,0.000431,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,18,0.935,False,44.9389,0.436,0.653924,0.035314,8.5e-05,bending,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,19,1.005,False,44.9389,0.3991,0.595933,0.039522,8.8e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,20,1.075,False,44.9389,0.3539,0.531421,0.04373,9.2e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,21,1.145,False,44.9389,0.3013,0.460386,0.047938,9.8e-05,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,22,1.185,True,44.9389,0.2933,0.750839,0.090618,0.000703,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,23,1.195,True,44.9389,0.2851,0.730656,0.0917,0.000715,shear,6.5857,98.7861,3.5673,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,24,1.2375,False,44.9389,0.2201,0.356475,0.053499,0.000108,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,25,1.3125,False,44.9389,0.1498,0.263895,0.058008,0.000119,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,26,1.3875,False,44.9389,0.0758,0.163827,0.062517,0.000133,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,baseline,10.0,27,1.4625,False,44.9389,0.0,0.056273,0.067026,0.000149,shear,6.5857,98.7861,5.4881,100.0,1.0,0.5488,0.000325,5.0
INF,median,pessimistic,0.0,0,0.035,False,121.8019,0.0374,0.052801,0.054368,3e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,1,0.105,False,121.8019,0.074,0.153069,0.050197,2.6e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,2,0.175,False,121.8019,0.109,0.245337,0.046026,2.3e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,3,0.245,False,121.8019,0.1416,0.329605,0.041854,2.1e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,4,0.285,True,121.8019,0.146,0.674087,0.071047,0.000133,shear,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,5,0.295,True,121.8019,0.1504,0.693405,0.069974,0.000131,shear,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,6,0.335,False,121.8019,0.179,0.426195,0.036491,1.9e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,7,0.405,False,121.8019,0.2039,0.492177,0.032319,1.8e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,8,0.475,False,121.8019,0.2245,0.550159,0.028148,1.7e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,9,0.545,False,121.8019,0.2405,0.600141,0.023976,1.7e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,10,0.585,True,121.8019,0.2423,1.125786,0.038867,7.5e-05,bending,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,11,0.595,True,121.8019,0.2441,1.136288,0.037794,7.4e-05,bending,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,12,0.635,False,121.8019,0.2534,0.652648,0.018613,1.7e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,13,0.705,False,121.8019,0.2573,0.684345,0.014442,1.7e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,14,0.775,False,121.8019,0.2554,0.702208,0.001895,1.5e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,15,0.845,False,121.8019,0.248,0.677075,0.018232,1.7e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,16,0.885,True,121.8019,0.2465,1.181007,0.037109,7.6e-05,bending,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,17,0.895,True,121.8019,0.2448,1.170693,0.038181,7.7e-05,bending,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,18,0.935,False,121.8019,0.2305,0.625506,0.023596,1.8e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,19,1.005,False,121.8019,0.2113,0.576255,0.027767,1.8e-05,bending,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,20,1.075,False,121.8019,0.1875,0.519003,0.031938,1.9e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,21,1.145,False,121.8019,0.1599,0.453751,0.03611,1.9e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,22,1.185,True,121.8019,0.1556,0.743758,0.069288,0.000131,shear,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,23,1.195,True,121.8019,0.1513,0.724628,0.070361,0.000133,shear,12.0,180.0,6.5,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,24,1.2375,False,121.8019,0.1169,0.355206,0.041622,2.1e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,25,1.3125,False,121.8019,0.0797,0.265089,0.046092,2.3e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,26,1.3875,False,121.8019,0.0404,0.165788,0.050561,2.6e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.0,27,1.4625,False,121.8019,0.0,0.057303,0.05503,3e-05,shear,12.0,180.0,10.0,0.0,0.018,1.0,0.000172,15.0
INF,median,pessimistic,0.5,0,0.035,False,100.0193,0.0349,0.046125,0.048044,2.6e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,1,0.105,False,100.0193,0.069,0.133914,0.044515,2.3e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,2,0.175,False,100.0193,0.1016,0.215011,0.040987,2e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,3,0.245,False,100.0193,0.1321,0.289414,0.037459,1.8e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,4,0.285,True,100.0193,0.1362,0.592557,0.063797,0.000118,shear,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,5,0.295,True,100.0193,0.1403,0.609722,0.06289,0.000116,shear,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,6,0.335,False,100.0193,0.167,0.375241,0.032923,1.7e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,7,0.405,False,100.0193,0.1903,0.434346,0.029394,1.6e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,8,0.475,False,100.0193,0.2096,0.486759,0.025866,1.5e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,9,0.545,False,100.0193,0.2246,0.532479,0.022338,1.5e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,10,0.585,True,100.0193,0.2263,1.000571,0.036579,6.9e-05,shear,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,11,0.595,True,100.0193,0.228,1.010361,0.035672,6.8e-05,bending,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,12,0.635,False,100.0193,0.2368,0.581427,0.017802,1.5e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,13,0.705,False,100.0193,0.2404,0.611849,0.014273,1.5e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,14,0.775,False,100.0193,0.2388,0.629689,0.001674,1.4e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,15,0.845,False,100.0193,0.2317,0.605498,0.017621,1.6e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,16,0.885,True,100.0193,0.2303,1.054039,0.035348,7.1e-05,bending,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,17,0.895,True,100.0193,0.2288,1.044338,0.036255,7.2e-05,bending,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,18,0.935,False,100.0193,0.2154,0.556989,0.022158,1.6e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,19,1.005,False,100.0193,0.1973,0.511611,0.025686,1.6e-05,bending,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,20,1.075,False,100.0193,0.1751,0.45954,0.029214,1.7e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,21,1.145,False,100.0193,0.1492,0.400776,0.032742,1.7e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,22,1.185,True,100.0193,0.1452,0.656037,0.062565,0.000117,shear,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,23,1.195,True,100.0193,0.1412,0.63896,0.063473,0.000119,shear,11.4148,171.2213,6.183,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,24,1.2375,False,100.0193,0.1091,0.312817,0.037405,1.9e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,25,1.3125,False,100.0193,0.0743,0.232953,0.041185,2.1e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,26,1.3875,False,100.0193,0.0376,0.145406,0.044965,2.3e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,0.5,27,1.4625,False,100.0193,0.0,0.050176,0.048745,2.6e-05,shear,11.4148,171.2213,9.5123,17.5,0.0474,0.9512,0.00016,14.5
INF,median,pessimistic,1.0,0,0.035,False,79.8696,0.0321,0.039656,0.041785,2.1e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,1,0.105,False,79.8696,0.0635,0.115333,0.03888,1.9e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,2,0.175,False,79.8696,0.0935,0.185558,0.035974,1.7e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,3,0.245,False,79.8696,0.1215,0.250333,0.033069,1.6e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,4,0.285,True,79.8696,0.1253,0.513219,0.056536,0.000102,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,5,0.295,True,79.8696,0.1291,0.528273,0.055789,0.0001,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,6,0.335,False,79.8696,0.1538,0.325604,0.029334,1.5e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,7,0.405,False,79.8696,0.1753,0.377918,0.026428,1.4e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,8,0.475,False,79.8696,0.1932,0.424781,0.023523,1.4e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,9,0.545,False,79.8696,0.207,0.466192,0.020618,1.3e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,10,0.585,True,79.8696,0.2087,0.877735,0.034123,6.3e-05,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,11,0.595,True,79.8696,0.2102,0.886782,0.033376,6.2e-05,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,12,0.635,False,79.8696,0.2184,0.511425,0.016882,1.3e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,13,0.705,False,79.8696,0.2218,0.540376,0.013977,1.3e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,14,0.775,False,79.8696,0.2203,0.558,0.001455,1.2e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,15,0.845,False,79.8696,0.2138,0.534915,0.016887,1.4e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,16,0.885,True,79.8696,0.2125,0.929055,0.033385,6.5e-05,bending,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,17,0.895,True,79.8696,0.211,0.920005,0.034132,6.6e-05,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,18,0.935,False,79.8696,0.1986,0.48967,0.020623,1.4e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,19,1.005,False,79.8696,0.1819,0.448249,0.023528,1.4e-05,bending,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,20,1.075,False,79.8696,0.1614,0.401377,0.026433,1.5e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,21,1.145,False,79.8696,0.1374,0.349054,0.029339,1.5e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,22,1.185,True,79.8696,0.1338,0.570473,0.055798,0.000102,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,23,1.195,True,79.8696,0.1301,0.555417,0.056545,0.000104,shear,10.858,162.8707,5.8814,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,24,1.2375,False,79.8696,0.1005,0.271517,0.033178,1.6e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,25,1.3125,False,79.8696,0.0684,0.201689,0.036291,1.8e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,26,1.3875,False,79.8696,0.0346,0.125602,0.039403,2e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.0,27,1.4625,False,79.8696,0.0,0.043258,0.042516,2.2e-05,shear,10.858,162.8707,9.0484,35.0,0.1192,0.9048,0.000148,14.0
INF,median,pessimistic,1.5,0,0.035,False,67.6069,0.0305,0.035523,0.037855,1.9e-05,shear,10.3285,154.9274,8.6071,47.5,0.2689,0.8607,0.000141,13.5
INF,median,pessimistic,1.5,1,0.105,False,67.6069,0.0604,0.103426,0.035316,1.7e-05,shear,10.3285,154.9274,8.6071,47.5,0.2689,0.8607,0.000141,13.5
